"TLA NAME","CRASH ROAD","CRASH DIST","CRASH DIRN","INTSN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT","VEHICLES","CAUSES","OBJECTS STRUCK","ROAD CURVE","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","ROAD MARK","SPD LIM","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT","PERS AGE1","PERS AGE2","EASTING","NORTHING"
"Hamilton City","23/0/2.095",""," ","I","LEONG AVENUE","201532410","26/02/2015","Thu","1700","JA","CW1C","302B ","","R","D","B ","F ","T","G","C","050","0","0","0","","","1797145","5814354",
"Hamilton City","3/0/1.54","100","S"," ","TOMIN ROAD","201510019","06/01/2015","Tue","1459","DA","CN1","111A 131A 403A 929 ","P","E","D","B ","F ","D"," ","C","060","0","0","1","","","1801001","5811645",
"Hastings District","AVENUE ROAD WEST","60","N"," ","MARKET ST NORTH","201531426","09/03/2015","Mon","1130","EA","CN1C","386A ","M","R","D","B ","F "," ","N","C","050","0","0","0","","","1929900","5605210",
"Hastings District","BROOKFIELDS ROAD","50","W"," ","SISSON ROAD","201531283","21/01/2015","Wed","1715","FA","CE1C","181A 191B ","","R","W","O ","H "," "," ","N","100","0","0","0","","","","",
"Hastings District","CHARLES ST","20","W"," ","HERETAUNGA ST WEST","201532271","23/02/2015","Mon","1720","CA","CW1","427A 521A ","KX","R","D","B ","F "," "," ","C","050","0","0","0","","","1929364","5605484",
"Hastings District","CHATHAM ROAD",""," ","I","BAFFIN PLACE","201530301","04/01/2015","Sun","1630","CC","CN1","130A 501A ","S","R","D","B ","F ","T","N","C","050","0","0","0","","","1924963","5607483",
"Hastings District","COPELAND ROAD","20","N"," ","PARK ROAD SOUTH","201510425","08/02/2015","Sun","0345","CC","VN1C","112A 125A ","M","R","D","DO","F ","R","G","C","050","0","0","2","","","1929786","5603305",
"Hastings District","ELWOOD ROAD","15","S"," ","OTENE ROAD","201531683","15/01/2015","Thu","1219","CB","CN1","129A 358A 407A 800 ","F","R","W","O ","F "," "," ","C","080","0","0","0","","","1931873","5607115",
"Hastings District","FARNDON ROAD","800","S"," ","SH 2","201530389","06/01/2015","Tue","0415","EC","CN1","912 ","W","R","D","DN","F "," "," ","C","080","0","0","0","","","1935555","5611156",
"Hastings District","FREDERICK ST",""," ","I","CAROLINE ROAD","201530794","16/02/2015","Mon","1800","KB","VW1V","203B 375B ","","E","D","B ","F ","X","G","C","050","0","0","0","","","1930835","5605863",
"Hastings District","HAVELOCK ROAD","200","N"," ","ST GEORGES ROAD","201510845","02/03/2015","Mon","1438","GB","CS1V","181A 331A 927 ","","R","D","B ","F ","D","N","C","070","0","0","1","","","1931412","5603051",
"Hastings District","HAVELOCK ROAD","50","S"," ","ST GEORGES ROAD","201510219","05/01/2015","Mon","1150","CB","CS1","504A ","FX","R","D","BF","F "," ","N","C","070","0","0","1","","","1931611","5602840",
"Hastings District","HENDERSON ROAD","40","E"," ","FLAXMERE AVENUE","201531781","31/01/2015","Sat","1055","CB","CW1","501A ","FK","R","W","O ","L "," "," ","C","070","0","0","0","","","","",
"Hastings District","HERETAUNGA ST EAST",""," ","I","SYLVAN ROAD","201531133","19/02/2015","Thu","2110","MA","CS1C","330B 373B ","","R","D","DO","F ","R","G","C","050","0","0","0","","","1930480","5604047",
"Hastings District","KAIAPO ROAD","1030","N"," ","MARAEKAKAHO ROAD","201510013","05/01/2015","Mon","1705","NA","VE1","194A 710B 929 ","","R","D","B ","F ","D"," ","N","100","0","0","1","7","","1927354","5606459",
"Hastings District","KING ST SOUTH","10","S"," ","HERETAUNGA ST WEST","201510846","16/02/2015","Mon","0953","LB","CN1C","303B 927 ","","R","D","B ","F ","D","N","C","050","0","0","1","","","1929649","5605123",
"Hastings District","LYNDON ROAD EAST","40","N"," ","WARREN ST SOUTH","201531107","20/02/2015","Fri","1100","MO","CN1C","371A 386A ","M","R","D","B ","F "," ","N","C","050","0","0","0","","","1929750","5604603",
"Hastings District","LYNDON ROAD WEST",""," ","I","MARKET ST SOUTH","201510510","09/02/2015","Mon","1810","HA","CN1C","302A 353A ","","R","D","B ","F ","X","G","C","050","0","0","1","","","1929549","5604870",
"Hastings District","MIDDLE ROAD","60","E"," ","SCHOOL ROAD","201531408","04/03/2015","Wed","1349","MD","CW1V","352B 371B 929 ","","R","D","B ","F ","D","N","C","100","0","0","0","","","1930346","5599291",
"Hastings District","MIDDLE ROAD",""," ","I","UPHAM ST","201511143","19/02/2015","Thu","1645","GE","CS1C","102A 387A 193B ","","R","D","B ","F ","T","G","C","050","0","0","1","","","1932072","5601078",
"Hastings District","OCEAN BEACH ROAD","540","E"," ","WAIMARAMA ROAD","201530783","11/02/2015","Wed","1935","DA","CW1","129A 350A ","","E","D","B ","F "," ","N","C","100","0","0","0","","","1940604","5594756",
"Hastings District","PAKOWHAI ROAD",""," ","I","ELWOOD ROAD","201530383","15/01/2015","Thu","1212","JB","CN2C","302A 370A 387A ","","R","D","B ","F ","T","G","N","080","0","0","0","","","1931613","5608421",
"Hastings District","PAKOWHAI ROAD",""," ","I","RUAHAPIA ROAD","201510429","21/02/2015","Sat","1424","CB","CN1","410A 504A ","P","R","D","B ","F ","T","G","C","080","0","1","0","","","1932274","5609028",
"Hastings District","RICHMOND ROAD","250","N"," ","TOMOANA ROAD","201510435","12/01/2015","Mon","0930","DA","CN1","111A 134A ","T","S","D","B ","F "," ","N","C","080","0","0","1","","","1931169","5607210",
"Hastings District","RUAHAPIA ROAD","10","N"," ","OTENE ROAD","201510397","01/02/2015","Sun","0930","FE","CS1C","112A 331A ","X","R","D","O ","F ","T","T","C","080","0","0","1","","","1932791","5608142",
"Hastings District","SOUTHAMPTON ST EAST","50","S"," ","KARAMU ROAD SOUTH","201530446","30/01/2015","Fri","0825","FD","CS1C","181A 330A ","","R","D","B ","F "," ","N","C","050","0","0","0","","","1929636","5604556",
"Hastings District","ST AUBYN ST WEST",""," ","I","GRAYS ROAD","201530785","02/02/2015","Mon","1825","HA","CN1C","302A 375A ","","R","D","B ","F ","R","G","R","050","0","0","0","","","1929435","5606038",
"Hastings District","ST AUBYN ST WEST",""," ","I","KING ST NORTH","201530303","05/01/2015","Mon","1530","AA","VN1C","330A 372A ","","R","D","B ","F ","X","T","C","050","0","0","0","","","1929948","5605347",
"Hastings District","ST AUBYN ST WEST","80","N"," ","NELSON ST NORTH","201510217","17/01/2015","Sat","1756","CA","SS1","105A ","","R","D","BF","F "," ","N","C","050","0","0","1","","49","1929802","5605541",
"Hastings District","SUNDERLAND DRIVE","100","N"," ","BIRKENHEAD CRESCENT","201531114","22/02/2015","Sun","2240","BD","CN1C","111A ","M","M","W","DO","F "," ","N","N","050","0","0","0","","","1924853","5606432",
"Hastings District","SUNDERLAND DRIVE","100","N"," ","BIRKENHEAD CRESCENT","201543114","22/02/2015","Sun","2240","DB","CN1C","111A ","M","M","W","DO","F "," ","N","N","050","0","0","0","","","1924853","5606432",
"Hastings District","SUSSEX ST N",""," ","I","GROVE ROAD","201531403","04/03/2015","Wed","0901","DC","CW1","112A 512A ","PS","R","D","B ","F ","T","G","C","050","0","0","0","","","1931643","5604616",
"Hastings District","TARBET ST",""," ","I","BLYTH ST","201532273","01/03/2015","Sun","2330","CC","CW1","112A 130A ","P","R","D","DO","F ","T","N","C","050","0","0","0","","","1923844","5608196",
"Hastings District","TE MATA MANGATERETERE ROA","720","N"," ","TE MATA ROAD","201530787","04/02/2015","Wed","1600","DA","TS1","111A 410A ","C","M","D","B ","F "," ","N","C","100","0","0","0","","","1936135","5602070",
"Hastings District","TE MATA ROAD",""," ","I","WAIMARAMA ROAD","201530784","16/02/2015","Mon","0215","DA","CE1","103A 111A ","P","M","D","DO","F ","X","G","C","070","0","0","0","","","1936366","5601391",
"Hastings District","TOMOANA ROAD",""," ","I","ST AUBYN ST WEST","201531331","28/01/2015","Wed","1803","GD","CN1C","181A 331A ","","R","D","B ","F ","X","T","C","050","0","0","0","","","1929634","5605762",
"Hastings District","WAIMARAMA ROAD","230","N"," ","MATANGI ROAD","201500009","09/01/2015","Fri","1635","BF","CN1V","120A 131A ","T","E","D","B ","F "," ","N","C","080","1","2","0","","","1936816","5596759",
"Hastings District","WAVELL ST","90","N"," ","WAVELL PLACE","201531427","08/03/2015","Sun","0600","MO","VN1","407A 929 ","F","R","D","B ","F ","D","N","C","050","0","0","0","","","1930175","5603177",
"Hastings District","2/592/6.781","5000","N"," ","RIDGEMOUNT ROAD","201510543","25/01/2015","Sun","1645","CA","CN1","129A 130A ","","R","D","B ","F "," "," ","C","100","0","0","2","","","1941560","5657154",
"Hastings District","2/608/10.341","1500","N"," ","KAIWAKA ROAD","201531332","28/01/2015","Wed","2141","DA","CN1","131A 800 901 ","F","S","W","DN","H "," "," ","C","100","0","0","0","","","1935709","5646453",
"Hastings District","2/608/17.399","3200","N"," ","TANGOIO SETTLEMENT ROAD S","201510475","21/02/2015","Sat","0820","DA","CS1","116A ","T","M","D","B ","F "," ","N","N","100","0","0","1","","","1934726","5641194",
"Hastings District","2/650/10.697",""," ","I","FARNDON ROAD","201530390","21/01/2015","Wed","0640","DA","VN2","111A 131A ","","R","W","O ","L ","T","G","C","100","0","0","0","","","1936183","5611652",
"Hastings District","2/661/0.468","110","N"," ","SCHOOL ROAD","201510428","22/01/2015","Thu","1525","BC","CN1CC","121A 350A 504A ","","M","D","B ","F "," ","N","C","050","0","0","2","","","1936403","5611242",
"Hastings District","2/661/0.578",""," ","I","SCHOOL ROAD","201531330","07/02/2015","Sat","1844","DC","VN1","103A 112A 130A ","P","R","D","B ","F ","T","G","C","050","0","0","0","","","1936362","5611140",
"Hastings District","2/661/5.266",""," ","I","NAPIER ROAD S","201510218","11/01/2015","Sun","1140","JA","CS1C","302B 375B ","","M","D","BF","F ","T","G","P","080","0","0","2","","","1934180","5607200",
"Hastings District","5/204/7.269","1000","S"," ","TE HAROTO ROAD","201531138","02/01/2015","Fri","0440","DB","CS1","130A 410A ","G","M","D","DO","F "," ","N","C","070","0","0","0","","","1911508","5663440",
"Hastings District","5/220/8.604","3000","N"," ","TE POHUE LOOP ROAD N","201510395","21/01/2015","Wed","1800","DA","TS1","104A 111A 901 ","V","E","W","O ","H "," "," ","C","100","0","1","0","","","1918546","5651806",
"Hastings District","50/5/6.149","100","N"," ","PAKOWHAI ON NBD","201510396","23/01/2015","Fri","1611","FD","CN1C","181A 331A 350A ","","R","D","B ","F "," "," ","L","050","0","1","2","","","1931081","5613920",
"Hastings District","50/5/6.24",""," ","I","PAKOWHAI ON NBD","201530388","19/01/2015","Mon","1705","FE","CN1C","181A 184A 331A ","","R","D","B ","F ","T","T","R","100","0","0","0","","","1931041","5613829",
"Hastings District","50/33/8.71","390","S"," ","GLENCOE STATION ROAD","201510137","24/01/2015","Sat","1640","DA","CN1","116A 131A ","","S","D","B ","F "," ","N","X","100","0","0","1","","","1905742","5600885",
"Hastings District","50A/0/5.179",""," ","I","EVENDEN ROAD","201531329","05/02/2015","Thu","0640","GC","CN1C","171A 330A 817 ","","R","D","B ","F ","R","G","R","100","0","0","0","","","1929450","5608815",
"Hastings District","50A/0/11.837","740","N"," ","MARAEKAKAHO ROAD","201530072","30/01/2015","Fri","0740","MC","CN1C","372B 402B ","","E","D","B ","F "," ","N","C","100","0","0","0","","","1925695","5603932",
"Hastings District","50A/0/12.677",""," ","I","MARAEKAKAHO ROAD","201530073","13/01/2015","Tue","1338","DA","TN1","111A 131A ","P","E","D","O ","F ","R","G","R","100","0","0","0","","","1925537","5603173",
"Hauraki District","GOLDEN VALLEY ROAD",""," ","I","NGATITANGATA ROAD","201530911","01/01/2015","Thu","1514","DB","CE1","111A 131A 514A ","FJ","S","D","B ","F ","T","G","C","100","0","0","0","","","1856644","5859846",
"Hauraki District","HASZARD ST","50","N"," ","SH 25","201532456","10/02/2015","Tue","1130","MD","CS1C","387A 350B 386B 927 ","","R","D","B ","F ","D"," ","C","050","0","0","0","","","1851638","5857887",
"Hauraki District","2/61/1.126",""," ","I","FISHER ROAD","201510021","14/01/2015","Wed","1244","MB","CS1C","370B ","","R","D","B ","F ","T","G","C","100","0","1","0","","","1831131","5866111",
"Hauraki District","2/61/5.336","1900","N"," ","PUKAHU ROAD","201530910","06/01/2015","Tue","1625","CB","CN1","130A 402A 411A ","V","R","D","B ","F "," ","N","C","100","0","0","0","","","1832520","5862690",
"Hauraki District","2/61/5.336","1900","N"," ","PUKAHU ROAD","201530190","06/01/2015","Tue","1625","CB","CN1","130A 402A 411A ","V","R","D","B ","F "," "," ","C","100","0","0","0","","","1832520","5862690",
"Hauraki District","2/61/10.319","15","N"," ","STATION ROAD","201531437","06/02/2015","Fri","","FD","VS1CC","181A 330A ","","R","D","B ","F "," ","N","C","050","0","0","0","","","1836228","5860042",
"Hauraki District","2/73/8.709","3000","W"," ","WAITAWHETA ROAD","201510336","31/01/2015","Sat","1345","GE","ME1V","130A 160A 330A 372B 930 ","","M","D","O ","F ","D"," ","C","080","0","1","0","","","1842155","5855069",
"Hauraki District","2/73/13.037","400","N"," ","OLD WAITEKAURI ROAD","201511156","11/02/2015","Wed","1335","DA","CS1","131A 501A ","C","E","D","O ","F "," "," ","C","080","0","0","2","","","1845589","5855988",
"Hauraki District","25/0/2.674","20","N"," ","BACK MIRANDA ROAD","201510813","23/01/2015","Fri","1517","FD","VS1C","181A 331A ","","R","D","B ","F "," "," ","C","100","0","0","2","","","1809694","5873649",
"Hauraki District","25/12/0.5","500","E"," ","PIPIROA ROAD","201500039","17/02/2015","Tue","0744","BE","CW1C","125A ","","R","D","B ","F "," ","N","C","100","2","1","0","","","1818386","5877917",
"Hauraki District","25/12/5.669",""," ","I","NGATAIPUA ROAD","201511163","20/02/2015","Fri","1200","CA","ME1","135A 800 809 ","","R","W","O ","L ","T","G","C","100","0","0","1","","","1823236","5878511",
"Hauraki District","25/226/8.294","100","N"," ","GOLDEN VALLEY ROAD","201510584","27/01/2015","Tue","1610","DA","CS1","111A 131A 402A ","F","M","D","B ","F "," "," ","C","100","0","0","1","","","1856464","5863163",
"Horowhenua District","FORTH ST","50","E"," ","CLYDE ST","201510768","12/02/2015","Thu","1050","MD","SE1C","308B 371B 929 ","","E","D","B ","F ","D"," ","N","050","0","0","1","","69","1792414","5500880",
"Horowhenua District","GLADSTONE ROAD","240","W"," ","POADS ROAD","201530914","17/01/2015","Sat","1540","DA","4E1","111A 131A 517A 818 ","CF","M","D","B ","F "," "," ","C","100","0","0","0","","","1798192","5496419",
"Horowhenua District","HIMATANGI BLOCK ROAD","450","S"," ","WALL ROAD","201500017","24/01/2015","Sat","1700","CC","CS1","125A 134A ","C","R","D","B ","F "," ","N","C","100","1","2","1","","","1801606","5519549",
"Horowhenua District","HINEMOA ST",""," ","I","LIVERPOOL ST","201511137","27/02/2015","Fri","0825","KA","SN1C","303B 375B 402B ","","M","D","B ","F ","T","N","C","050","0","0","1","","44","1793303","5499607",
"Horowhenua District","HOKIO BEACH ROAD","350","E"," ","BEACH ROAD","201510507","24/01/2015","Sat","1403","AO","CW1S","129A 402A 818 ","","M","D","B ","F "," "," ","C","100","0","0","1","","65","1786265","5503413",
"Horowhenua District","KOPUTAROA","400","S"," ","SH 1N","201530920","11/01/2015","Sun","1055","MB","CS1V","375B ","","R","D","B ","F "," "," ","N","100","0","0","0","","","","",
"Horowhenua District","LIVERPOOL ST",""," ","I","BALMORAL ST","201530006","18/01/2015","Sun","0945","GB","CE1V","157A 158A 929 ","","R","D","O ","F ","D","N","N","050","0","0","0","","","1793868","5499269",
"Horowhenua District","LIVERPOOL ST","10","E"," ","RATA ST","201530082","25/01/2015","Sun","1806","GB","CE1C","387A 142B 929 ","","R","D","B ","F ","D","N","C","050","0","0","0","","","1793117","5499718",
"Horowhenua District","MOTUITI ROAD","500","E"," ","SH 1N","201510508","05/02/2015","Thu","1543","CC","CE1","103A 506A 512A ","FP","R","D","O ","FS"," "," ","C","100","0","0","1","","","1795213","5520033",
"Horowhenua District","QUEEN ST",""," ","I","CAMBRIDGE ST","201532266","26/02/2015","Thu","0505","GF","TW1C","129A 386A ","","E","D","DO","F ","R","G","R","050","0","0","0","","","","",
"Horowhenua District","QUEEN ST","40","E"," ","WERAROA ROAD","201510235","30/01/2015","Fri","0840","MO","CE1CC","423A 507A ","MM","R","D","BF","F "," ","N","C","050","0","0","1","","","","",
"Horowhenua District","ROSLYN ROAD","410","N"," ","NEWPORT ST","201510770","13/02/2015","Fri","1215","DA","CN1","111A 131A 433A 506A 512A ","FT","S","D","B ","F "," "," ","C","070","0","1","0","","","1794773","5502224",
"Horowhenua District","UNION ST",""," ","I","AWAHOU PLACE","201532056","05/02/2015","Thu","0922","KB","4W1C","316B 375B 402B ","","R","D","B ","F ","T","N","C","050","0","0","0","","","1793786","5516642",
"Horowhenua District","WERAROA ROAD","10","N"," ","DURHAM ST","201532265","23/02/2015","Mon","1515","NB","CN1E","129A 715B ","","R","D","B ","F ","T","G","C","040","0","0","0","","","1792813","5500624",
"Horowhenua District","Z BCH WAITARERE","250","S"," ","WAITARERE BEACH ROAD","201510363","03/02/2015","Tue","2023","CA","4S1","103A 108A 112A 433A 812 ","","R","D","TN","F "," "," ","N","030","0","1","1","","","1785910","5508683",
"Horowhenua District","1N/967/0.07","1470","N"," ","OTUROA ROAD","201511188","23/02/2015","Mon","2000","CB","CN1","103A 130A ","G","R","D","B ","F "," "," ","L","100","0","0","1","","","1792926","5512503",
"Horowhenua District","1N/967/12.746",""," ","I","KAWIU ROAD S","201510364","25/01/2015","Sun","0500","DA","CN1","111A 131A 412A ","X","M","D","TO","F ","X","S","C","050","0","1","0","","","1794064","5501479",
"Horowhenua District","1N/967/13.253","10","N"," ","ESSEX ST","201530081","03/01/2015","Sat","1528","FD","CS1C","181A 330A ","","R","D","B ","F ","X","G","C","050","0","0","0","","","1793735","5501093",
"Horowhenua District","1N/967/13.757",""," ","I","QUEEN ST WEST","201531113","30/01/2015","Fri","1705","FE","CN1C","181A 330A ","","R","D","B ","F ","X","T","C","050","0","0","0","","","1793411","5500708",
"Horowhenua District","1N/967/14.006",""," ","I","BATH ST","201532263","23/02/2015","Mon","1920","CA","CN1","101A 130A 505A ","IS","R","D","TF","F ","X","T","R","050","0","0","0","","","1793254","5500513",
"Horowhenua District","1N/985/2.628",""," ","I","PARAKAWAU ROAD","201532208","06/02/2015","Fri","1055","MC","4N1C","197A 330B 372B ","","R","D","O ","F ","T","S","C","100","0","0","0","","","1789747","5495682",
"Horowhenua District","56/0/5.68","500","S"," ","CAMPBELLS ROAD","201532209","01/02/2015","Sun","1645","CC","CS1","130A 412A 812 ","","R","D","O ","L "," "," ","C","100","0","0","0","","","1807337","5517063",
"Horowhenua District","57/21/0.725","2000","S"," ","KINGSTON ROAD","201532205","07/02/2015","Sat","0210","CB","CN1","130A 630A ","V","R","D","DN","F "," "," ","C","100","0","0","0","","","1805247","5509691",
"Horowhenua District","57/26/2.922","100","N"," ","VICTORIA ROAD","201510778","06/02/2015","Fri","2333","CC","CS1","103A 130A ","C","R","D","DN","F "," "," ","L","100","0","0","2","","","1810575","5513002",
"Hurunui District","HAPPY VALLEY ROAD",""," ","I","FISHERMENS LANE","201510326","14/01/2015","Wed","1900","DA","4S1","111A 131A ","E","S","D","TN","F ","T","N","N","100","0","0","1","","","1605902","5234149",
