"TLA NAME","CRASH ROAD","CRASH DIST","CRASH DIRN","INTSN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT","VEHICLES","CAUSES","OBJECTS STRUCK","ROAD CURVE","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","ROAD MARK","SPD LIM","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT","PERS AGE1","PERS AGE2","EASTING","NORTHING"
"South Taranaki District","MANAIA ROAD","260","N"," ","THOMAS ROAD","201433452","04/01/2014","Sat","2200","DA","CS1","103A 135A 801 ","F","E","W","DN","H "," ","N","C","100","0","0","0","","","1697235","5625322",
"South Taranaki District","MANAWAPOU ROAD","20","N"," ","PURIRI ST","201432718","01/03/2014","Sat","1740","MA","VN1C","373B ","","R","D","B ","F "," "," ","C","050","0","0","0","","","1709744","5616115",
"South Taranaki District","MANAWAPOU ROAD","30","S"," ","SH 3","201438188","23/05/2014","Fri","2329","DB","CS1","133A ","P","M","D","DO","F "," ","N","C","050","0","0","0","","","1709073","5616783",
"South Taranaki District","MEREMERE ROAD","1070","S"," ","KAKAPIRAU ROAD N","201410026","14/02/2014","Fri","2130","DA","CS1","101A 111A 131A ","","M","D","DN","F "," "," ","C","100","0","0","1","","","1719352","5615737",
"South Taranaki District","MOUNTAIN ROAD",""," ","I","TAWHITI ROAD","201410158","06/01/2014","Mon","1510","DA","CN1","131A 135A 804 ","","M","D","B ","F ","T","G","C","100","0","0","1","","","1711005","5626399",
"South Taranaki District","NELSON ST","70","E"," ","VICTORIA ST","201432543","12/02/2014","Wed","1125","MO","CW1C","386A 403A ","M","R","D","B ","F "," ","N","C","050","0","0","0","","","1710045","5617259",
"South Taranaki District","OHANGAI ROAD",""," ","I","GREY ST","201437455","31/05/2014","Sat","0027","DC","CS2","103A 112A 335A ","F","R","D","DO","F ","T","G","C","050","0","0","0","","","1709385","5621685",
"South Taranaki District","OHANGAI ROAD","300","N"," ","TAWHITI ROAD","201400121","26/05/2014","Mon","1730","PO","CN1E","129A 150A 724B ","S","R","D","TN","F "," "," ","C","100","1","0","0","36","","1712288","5619662",
"South Taranaki District","PRINCES ST",""," ","I","COLLINS ST","201413020","21/05/2014","Wed","1608","HA","VN1C4","321B ","","R","W","OF","F ","X","S","C","050","0","0","2","","","1710525","5617467",
"South Taranaki District","RANGAURI ST",""," ","I","NGATAI ST","201431741","21/01/2014","Tue","1755","DA","CW2","131A 504A ","FH","R","D","OF","F ","X","G","N","050","0","0","0","","","1696960","5621674",
"South Taranaki District","RAWHITIROA ROAD",""," ","I","KING EDWARD ST","201410200","15/01/2014","Wed","1500","DB","CW1","101A 108A 111A ","FT","S","D","B ","F ","T","N","C","070","0","1","1","","","1712610","5634720",
"South Taranaki District","RAWHITIROA ROAD","200","S"," ","MAATA ROAD","201432885","03/03/2014","Mon","0643","DA","4S1","129A 131A ","F","S","W","O ","L "," "," ","N","100","0","0","0","","","1719095","5634913",
"South Taranaki District","REGENT ST",""," ","I","FURLONG ST","201436186","20/05/2014","Tue","1706","HA","CE2C","321A 335A ","","R","D","TO","F ","T","S","C","050","0","0","0","","","1710047","5616786",
"South Taranaki District","ROWE ST",""," ","I","PRINCES ST","201432010","24/01/2014","Fri","2010","HA","CS2C","321B 350B ","","R","D","TF","F ","T","S","C","050","0","0","0","","","1710147","5616754",
"South Taranaki District","SKEET ROAD","590","E"," ","HASTINGS ROAD","201432011","30/01/2014","Thu","1030","CB","CN1","130A 354A 402A ","ST","R","D","BN","F "," ","N","C","100","0","0","0","","","1706090","5629516",
"South Taranaki District","SURREY ST","50","E"," ","CAMBERWELL ROAD","201434413","09/04/2014","Wed","0831","MD","CW1V","308B 377B 801 839 929 ","","R","W","O ","L ","D"," ","C","050","0","0","0","","","1709602","5617537",
"South Taranaki District","VICTORIA ST",""," ","I","EGMONT ST","201434048","29/03/2014","Sat","1155","HA","CW1C","301B 375B ","","R","D","O ","F ","X","S","C","050","0","0","0","","","1698925","5634956",
"South Taranaki District","VICTORIA ST","50","N"," ","HIGH ST","201434073","25/04/2014","Fri","1425","MO","CN1V","103A 923 ","M","R","D","O ","F ","D","N","C","050","0","0","0","","","1709950","5617189",
"South Taranaki District","WIREMU ROAD",""," ","A","TAUNGATARA BR","201434124","17/03/2014","Mon","1400","BA","CW1C","310A 375A ","","R","D","BN","F "," ","G","C","100","0","0","0","","","1684456","5638373",
"South Taranaki District","Z CPK DALLISON PARK","50","E"," ","CHESTER ST","201412867","02/05/2014","Fri","2150","PO","CW1E","101A 371A 730B ","","R","W","DN","  "," "," ","N","030","0","1","1","29","","1740106","5597681",
"South Taranaki District","3/287/6.469","340","S"," ","DALZIELL ROAD N","201410391","15/01/2014","Wed","0308","CC","4N1","137A 195A ","","R","D","DN","F "," ","N","C","100","0","0","1","","","1711844","5631093",
"South Taranaki District","3/298/6.64",""," ","I","OHANGAI ROAD","201412858","17/04/2014","Thu","1518","JA","CN1C","302B 375B ","","R","D","O ","F ","X","G","C","070","0","1","1","","","1709490","5621599",
"South Taranaki District","3/298/6.7","60","S"," ","OHANGAI ROAD","201412625","09/04/2014","Wed","1113","LB","CN1C","303B 929 ","","R","W","ON","L ","D","N","C","100","0","0","2","","","1709492","5621539",
"South Taranaki District","3/298/9.049","50","N"," ","FANTHAM ST","201434069","08/04/2014","Tue","1425","CC","TS1","130A 410A ","ST","R","D","B ","F "," ","N","C","050","0","0","0","","","1709260","5619202",
"South Taranaki District","3/298/11.407","50","N"," ","DENBY ROAD","201433103","15/03/2014","Sat","1619","DA","CN1","131A 801 ","B","S","W","O ","H "," "," ","C","100","0","0","0","","","1709014","5616881",
"South Taranaki District","3/310/0.348","5","W"," ","KAURI CRESCENT","201412374","11/04/2014","Fri","2300","GD","CE1C","333A 351A ","","R","W","DO","F ","T","G","C","050","0","0","1","","","1709342","5616728",
"South Taranaki District","3/310/1.429",""," ","I","COLLINS ST","201432732","27/02/2014","Thu","1213","GF","TE1C","179A 671A 158B 333B 402B ","P","R","D","O ","F ","X","S","P","050","0","0","0","","","1710373","5616406",
"South Taranaki District","3/310/1.553","10","E"," ","CAPLEN ST","201411580","07/03/2014","Fri","0740","CB","CW14","129A 410A ","M","R","D","BF","F ","T","G","C","050","0","0","1","","","1710491","5616369",
"South Taranaki District","3/310/3.64",""," ","I","WHAREROA ROAD","201411061","05/03/2014","Wed","0540","LB","CW1CCC","303B 353B 375B 191C 801 ","","R","W","DO","L ","T","G","R","100","0","0","3","","","1712386","5615524",
"South Taranaki District","3/310/7.14","3500","S"," ","WHAREROA ROAD","201412847","16/05/2014","Fri","1654","FA","CW14","112A 331A 363A 902 ","","R","D","B ","F "," "," ","C","100","0","1","1","","","1715382","5613752",
"South Taranaki District","3/310/10.525","100","S"," ","WHAKAMARA ROAD","201412953","12/05/2014","Mon","1145","DA","CS1","131A 631A ","G","E","D","B ","F "," "," ","C","100","0","0","1","","","1718205","5612166",
"South Taranaki District","3/321/1.773","1540","N"," ","LOWER TAUMAHA ROAD","201436237","20/05/2014","Tue","1614","DA","CN1","131A 902 ","F","E","D","B ","F "," "," ","C","100","0","0","0","","","1718933","5610093",
"South Taranaki District","3/321/4.471","500","S"," ","MUGGERIDGE ROAD","201434956","20/03/2014","Thu","1840","DA","CS1","129A ","","M","D","OF","F "," ","N","C","100","0","0","0","","","1720370","5608025",
"South Taranaki District","3/321/7.135","1000","N"," ","BALL ROAD","201400057","22/03/2014","Sat","0005","DA","CN1","101A 111A 131A ","F","E","D","DN","F "," "," ","L","100","1","0","0","","","1721781","5606037",
"South Taranaki District","3/321/10.468","240","N"," ","KAKARAMEA ROAD","201412848","19/05/2014","Mon","1545","NA","TN1E","711B ","","E","D","B ","F "," "," ","C","070","0","1","0","11","","1724053","5603654",
"South Taranaki District","3/321/14.54","500","S"," ","WHITEHEAD LANE","201412952","20/05/2014","Tue","1743","FA","TS1O","331A ","","R","D","DN","F "," "," ","C","100","0","0","2","","","1725013","5600019",
"South Taranaki District","3/338/0.331",""," ","I","CORNWALL ST","201431740","08/02/2014","Sat","2030","DA","CW1","131A 823 ","EF","E","W","TN","H ","T","S","C","100","0","0","0","","","1726673","5598145",
"South Taranaki District","3/352/2.629",""," ","I","CHESTER ST","201430865","27/01/2014","Mon","1500","GB","CE1C","158A 333A ","","R","D","OF","F ","T","G","C","050","0","0","0","","","1740098","5597175",
"South Taranaki District","3/352/2.629",""," ","I","CHESTER ST","201433419","27/01/2014","Mon","1500","GB","CE1C","158A 333A ","","R","D","OF","F ","T","G","C","050","0","0","0","","","1740098","5597175",
"South Taranaki District","3/352/2.966","150","E"," ","LUPTON ST","201433420","26/02/2014","Wed","0500","EC","CE1","912 ","W","R","D","DO","F "," ","N","C","100","0","0","0","","","1740434","5597195",
"South Taranaki District","3/352/7.482","50","W"," ","MOUMAHAKI ROAD","201437502","10/06/2014","Tue","0305","DC","CW1","901 ","X","E","W","DN","H "," "," ","C","100","0","0","0","","","1744590","5595519",
"South Taranaki District","3/352/13.263",""," ","I","JACKSON ROAD","201437765","02/06/2014","Mon","0045","EC","CN1","191A 912 ","W","E","D","DN","F ","T","N","C","100","0","0","0","","","1748844","5591992",
"South Taranaki District","3/352/14.063","800","E"," ","JACKSON ROAD","201413205","28/03/2014","Fri","1230","FA","CE1C","181A 331A 403B ","","R","D","B ","F "," ","N","C","100","0","0","2","","","1749562","5591879",
"South Taranaki District","3/352/18.254","150","W"," ","PAKARAKA ROAD","201434444","26/03/2014","Wed","1112","BC","TE1TT","121A 130B 197B ","D","E","D","B ","F "," "," ","C","100","0","0","0","","","1753620","5591390",
"South Taranaki District","45/28/13.198","30","N"," ","CAPE ROAD","201410558","15/02/2014","Sat","0240","EC","CS1","129A 400A ","B","R","D","DN","F "," ","N","C","070","0","1","1","","","1669553","5651355",
"South Taranaki District","45/48/14.455",""," ","I","TENNYSON ST","201413023","18/05/2014","Sun","1555","HA","CE1C","302B 351B ","","R","D","BF","F ","X","G","C","050","0","0","1","","","1673531","5632664",
"South Taranaki District","45/48/14.807",""," ","I","HAVELOCK ST","201430371","05/01/2014","Sun","1055","FA","CE14","112A 350A ","","R","W","O ","L ","X","S","C","050","0","0","0","","","1673839","5632493",
"South Taranaki District","45/64/9.584","500","N"," ","NOPERA ROAD","201431777","08/01/2014","Wed","1152","DB","4S1","130A 650A ","","M","D","BN","F "," ","N","C","100","0","0","0","","","1680913","5626115",
"South Taranaki District","45/64/14.333",""," ","I","OEO ROAD","201410279","07/02/2014","Fri","0300","CC","CW1","101A 402A 410A ","HT","R","D","DN","FS","T","N","C","100","0","0","1","","","1684229","5623110",
"South Taranaki District","45/97/1.833","190","W"," ","SCOTT ROAD","201410644","13/02/2014","Thu","1750","DA","CE1","111A 131A ","V","E","D","B ","F "," ","N","C","080","0","1","0","","","1703280","5619051",
"South Waikato District","ARAPUNI ROAD","870","E"," ","BURNETT ROAD","201434046","16/04/2014","Wed","0911","DA","CE1","111A 131A ","T","M","W","O ","F "," ","N","C","100","0","0","0","","","1836036","5784630",
"South Waikato District","ARAPUNI ROAD",""," ","I","COATES ROAD","201435618","27/04/2014","Sun","1109","MC","4N1C","372B ","","R","D","B ","F ","T","S","C","050","0","0","0","","","1832107","5782651",
"South Waikato District","ARAPUNI ROAD",""," ","A","WAIKATO RIV BR","201432791","11/03/2014","Tue","0827","CB","TW1","501A ","B","R","D","O ","F "," "," ","N","100","0","0","0","","","1831403","5781883",
"South Waikato District","ARAPUNI ST",""," ","I","PRINCES ST","201432717","04/03/2014","Tue","0750","EO","TN2","386A 420A ","P","E","D","B ","F ","R","G","C","050","0","0","0","","","1843941","5784662",
"South Waikato District","ARAPUNI ST",""," ","I","RESERVOIR ST","201432552","18/02/2014","Tue","1725","JC","CS1C","133A 407A 423A ","","R","D","B ","F ","T","N","C","050","0","0","0","","","1843348","5784362",
"South Waikato District","ASHWORTH ST",""," ","I","GILES ST","201431398","28/02/2014","Fri","1800","LB","CS1CC","303B 375B ","M","R","D","BF","F ","T","G","C","050","0","0","0","","","1851625","5765956",
"South Waikato District","BABERTON ST",""," ","I","PENTLAND TERRACE","201434503","21/03/2014","Fri","2115","CC","CN1","433A ","F","R","D","DO","F ","T","G","N","050","0","0","0","","","1851399","5765443",
"South Waikato District","BALMORAL DRIVE",""," ","I","MORVERN CRESCENT W","201412272","17/05/2014","Sat","0450","CB","CE1","103A 350A ","P","R","D","DO","F ","T","N","C","050","0","0","1","","","1850628","5764132",
"South Waikato District","BALMORAL DRIVE",""," ","I","ST ANDREWS DRIVE","201431151","11/01/2014","Sat","0042","DA","CS1","104A 514A ","","E","D","DN","F ","T","N","C","050","0","0","0","","","1851566","5764219",
"South Waikato District","BRIDGE ST",""," ","I","PAPANUI ST","201431397","27/02/2014","Thu","1624","DB","CW1","109A 131A 410A ","IS","R","D","BF","F ","R","G","R","050","0","0","0","","","1850621","5765869",
"South Waikato District","CHAMBERS ST",""," ","I","MANNERING ST","201411054","27/01/2014","Mon","1641","DC","SN2C","112A 610A ","","R","D","B ","F ","T","N","C","050","0","0","1","","12","1851227","5766490",
"South Waikato District","GREY ST",""," ","I","GOLF ST","201430921","27/02/2014","Thu","1130","DB","CE2","131A ","","R","D","BF","F ","Y","N","N","050","0","0","0","","","1843073","5783893",
"South Waikato District","JACK HENRY ROAD","400","W"," ","OLD TAUPO ROAD","201413602","15/04/2014","Tue","0850","CB","CE1","130A 358A 402A 801 ","F","R","W","O ","L "," "," ","C","080","0","0","2","","","1848360","5763804",
"South Waikato District","JEDBURGH ST",""," ","I","ETTRICK PLACE","201435555","22/04/2014","Tue","1030","BB","CN2C","124B 357B 402B ","","R","D","O ","F ","T","N","N","050","0","0","0","","","1851092","5764790",
"South Waikato District","KELSO LANE","30","N"," ","HAWICK ST","201434010","12/04/2014","Sat","1640","MO","CE1V","371A 372B ","","R","D","O ","F "," ","N","C","050","0","0","0","","","1850957","5764639",
"South Waikato District","KENT ST","50","N"," ","VICTORIA PLACE","201437766","02/06/2014","Mon","1221","CB","CS1","130A 197A 357A ","T","R","D","B ","F "," "," ","N","050","0","0","0","","","1850060","5764905",
"South Waikato District","LEITH PLACE","100","S"," ","BRIDGE ST","201434115","13/03/2014","Thu","1930","MO","TN1CC","421A ","M","R","D","TF","F "," ","N"," ","050","0","0","0","","","1851518","5766037",
"South Waikato District","LEITH PLACE","20","N"," ","SWANSTON ST","201435180","27/03/2014","Thu","","ME","CN1C","371B ","","R","D","B ","F "," ","N","L","030","0","0","0","","","1851530","5766006",
"South Waikato District","MANFIELD ST","220","N"," ","CHAMBERS ST","201432792","15/03/2014","Sat","1325","DA","CN1","111A 131A 801 ","FJ","E","W","O ","L "," "," ","C","050","0","0","0","","","1850694","5766920",
"South Waikato District","MARCHANT ST",""," ","I","KENSINGTON ST","201437956","03/06/2014","Tue","1640","HA","CE1C","302B 375B ","","R","D","TF","F ","X","G","C","050","0","0","0","","","1843670","5785392",
"South Waikato District","MATAI CRESCENT","20","N"," ","MIRO PLACE","201413179","26/05/2014","Mon","2109","BO","CS1T","130A 353A 357A ","M","E","D","DO","F "," "," ","N","050","0","0","1","","","1843621","5784127",
"South Waikato District","OLD TAUPO ROAD","2000","N"," ","MATANUKU ROAD","201435554","05/05/2014","Mon","1604","DA","4S1","111A 131A 801 817 ","EF","E","W","O ","L "," "," ","N","100","0","0","0","","","1845460","5768763",
"South Waikato District","OLD TAUPO ROAD","730","W"," ","MATANUKU ROAD","201410510","23/01/2014","Thu","1424","DA","TN1","129A 131A ","","S","D","BN","F "," ","N","C","100","0","0","1","","","1846274","5767854",
"South Waikato District","OSULLIVAN DRIVE",""," ","I","TORPHIN CRESCENT","201431735","24/01/2014","Fri","0950","LB","4N14","303B ","","R","D","B ","F ","X","G","R","050","0","0","0","","","1851508","5765847",
"South Waikato District","OVERDALE ST",""," ","I","MAIN ST","201437486","26/05/2014","Mon","0545","KA","CS14","302B 370B 801 ","","R","W","DO","L ","R","G","R","050","0","0","0","","","1843845","5784843",
"South Waikato District","PAPANUI ST","20","N"," ","BRIDGE ST","201434221","05/03/2014","Wed","1247","EA","VS1C","129A 130A ","M","R","D","B ","F "," "," ","C","050","0","0","0","","","1850594","5765910",
"South Waikato District","PARAPARA ROAD","300","N"," ","TAUMANGI ROAD","201435657","26/04/2014","Sat","0130","DB","4S1","131A 407A 412A 801 ","","E","W","DN","L "," "," ","C","100","0","0","0","","","1842364","5788354",
"South Waikato District","PHILIP ST","100","S"," ","ANDREW ST","201437829","05/06/2014","Thu","1220","MD","CN14","308B 371B 929 ","","E","D","O ","F ","D","N","C","050","0","0","0","","","1850066","5765965",
"South Waikato District","RESERVOIR ST","70","N"," ","ARAPUNI ST","201435747","09/05/2014","Fri","0615","MO","TS1","386A 904 ","P","R","W","DN","M "," "," ","C","050","0","0","0","","","1843318","5784426",
"South Waikato District","SH 1N","500","S"," ","BALDWIN ROAD","201436030","11/04/2014","Fri","0318","DA","TS1","134A 410A ","","M","W","DN","H "," ","N","C","100","0","0","0","","","","",
"South Waikato District","SH 1N","500","N"," ","WOOD ROAD","201413702","28/05/2014","Wed","0550","BA","VS14","129A ","","R","D","DN","F "," ","N","L","100","0","0","1","","","","",
"South Waikato District","TOTARA ST","230","S"," ","KENNEDY DRIVE","201431402","09/03/2014","Sun","2038","CB","CS1","103A ","F","R","D","DO","F "," ","N","N","050","0","0","0","","","1844110","5783897",
"South Waikato District","WEBSTER ROAD","950","S"," ","SH 5","201433664","19/04/2014","Sat","0910","DA","CS1","131A ","F","M","W","ON","L "," ","N","C","100","0","0","0","","","1845380","5790209",
"South Waikato District","1N/594/4.5","2000","W"," ","PUKETIRAU ROAD","201434094","23/04/2014","Wed","1224","BA","CE1C","129A 386A ","","R","D","O ","F "," ","N","C","080","0","0","0","","","1836809","5793467",
"South Waikato District","1N/594/5.5","1000","W"," ","PUKETIRAU ROAD","201430700","25/01/2014","Sat","","DA","CN1","131A 332A ","F","E","D","BN","F "," ","N","L","100","0","0","0","","","1837467","5792729",
"South Waikato District","1N/605/0.1","100","E"," ","SH 27","201411967","30/03/2014","Sun","1700","FC","VN1C","181A ","","R","D","BF","F "," ","N","X","050","0","0","1","","","1841987","5793258",
"South Waikato District","1N/605/0.379","80","S"," ","CHURCH ST","201435748","13/05/2014","Tue","1635","JA","CS1C","308B 375B 402B 927 ","","R","D","TF","F ","D"," ","P","050","0","0","0","","","1842161","5793040",
